date,year,month,decade,era,home_team,away_team,home_score,away_score,goal_diff,total_goals,result,went_to_shootout,shootout_winner,shootout_first_shooter,tournament,tournament_tier,is_high_stakes,city,country,neutral,has_home_advantage,total_goals_recorded,own_goals_count,penalties_count,unique_scorers
1903-06-11,1903,6,1900,Early Era (1900-1929),Hungary,Austria,3,2,1,5,home_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1903-09-13,1903,9,1900,Early Era (1900-1929),Argentina,Uruguay,2,3,-1,5,away_win,False,,,Friendly,4,False,Buenos Aires,Argentina,False,True,0,0,0,0
1903-10-11,1903,10,1900,Early Era (1900-1929),Austria,Hungary,4,2,2,6,home_win,False,,,Friendly,4,False,Vienna,Austria,False,True,0,0,0,0
1904-02-29,1904,2,1900,Early Era (1900-1929),Wales,England,2,2,0,4,draw,False,,,British Home Championship,3,False,Wrexham,Wales,False,True,0,0,0,0
1904-03-12,1904,3,1900,Early Era (1900-1929),Northern Ireland,England,1,3,-2,4,away_win,False,,,British Home Championship,3,False,Belfast,Ireland,False,True,0,0,0,0
1904-03-12,1904,3,1900,Early Era (1900-1929),Scotland,Wales,1,1,0,2,draw,False,,,British Home Championship,3,False,Dundee,Scotland,False,True,0,0,0,0
1904-03-21,1904,3,1900,Early Era (1900-1929),Wales,Northern Ireland,0,1,-1,1,away_win,False,,,British Home Championship,3,False,Bangor,Wales,False,True,0,0,0,0
1904-03-26,1904,3,1900,Early Era (1900-1929),Northern Ireland,Scotland,1,1,0,2,draw,False,,,British Home Championship,3,False,Dublin,Ireland,False,True,0,0,0,0
1904-04-09,1904,4,1900,Early Era (1900-1929),Scotland,England,0,1,-1,1,away_win,False,,,British Home Championship,3,False,Glasgow,Scotland,False,True,0,0,0,0
1904-05-01,1904,5,1900,Early Era (1900-1929),Belgium,France,3,3,0,6,draw,False,,,Évence Coppée Trophy,3,False,Brussels,Belgium,False,True,0,0,0,0
1904-06-02,1904,6,1900,Early Era (1900-1929),Hungary,Austria,3,0,3,3,home_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1904-10-09,1904,10,1900,Early Era (1900-1929),Austria,Hungary,5,4,1,9,home_win,False,,,Friendly,4,False,Vienna,Austria,False,True,0,0,0,0
1905-02-12,1905,2,1900,Early Era (1900-1929),France,Switzerland,1,0,1,1,home_win,False,,,Friendly,4,False,Paris,France,False,True,0,0,0,0
1905-02-25,1905,2,1900,Early Era (1900-1929),England,Northern Ireland,1,1,0,2,draw,False,,,British Home Championship,3,False,Middlesbrough,England,False,True,0,0,0,0
1905-03-06,1905,3,1900,Early Era (1900-1929),Wales,Scotland,3,1,2,4,home_win,False,,,British Home Championship,3,False,Wrexham,Wales,False,True,0,0,0,0
1905-03-18,1905,3,1900,Early Era (1900-1929),Scotland,Northern Ireland,4,0,4,4,home_win,False,,,British Home Championship,3,False,Glasgow,Scotland,False,True,0,0,0,0
1905-03-27,1905,3,1900,Early Era (1900-1929),England,Wales,3,1,2,4,home_win,False,,,British Home Championship,3,False,Liverpool,England,False,True,0,0,0,0
1905-04-01,1905,4,1900,Early Era (1900-1929),England,Scotland,1,0,1,1,home_win,False,,,British Home Championship,3,False,London,England,False,True,0,0,0,0
1905-04-08,1905,4,1900,Early Era (1900-1929),Northern Ireland,Wales,2,2,0,4,draw,False,,,British Home Championship,3,False,Belfast,Ireland,False,True,0,0,0,0
1905-04-09,1905,4,1900,Early Era (1900-1929),Hungary,Austria,0,0,0,0,draw,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1905-04-17,1905,4,1900,Early Era (1900-1929),Guernsey,Alderney,6,0,6,6,home_win,False,,,Muratti Vase,3,False,Guernsey,Guernsey,False,True,0,0,0,0
1905-04-27,1905,4,1900,Early Era (1900-1929),Jersey,Guernsey,0,1,-1,1,away_win,False,,,Muratti Vase,3,False,Jersey,Jersey,False,True,0,0,0,0
1905-04-30,1905,4,1900,Early Era (1900-1929),Belgium,Netherlands,1,4,-3,5,away_win,False,,,Friendly,4,False,Antwerp,Belgium,False,True,0,0,0,0
1905-05-07,1905,5,1900,Early Era (1900-1929),Belgium,France,7,0,7,7,home_win,False,,,Friendly,4,False,Brussels,Belgium,False,True,0,0,0,0
1905-05-14,1905,5,1900,Early Era (1900-1929),Netherlands,Belgium,4,0,4,4,home_win,False,,,Friendly,4,False,Rotterdam,Netherlands,False,True,0,0,0,0
1905-07-21,1905,7,1900,Early Era (1900-1929),Guyana,Trinidad and Tobago,1,4,-3,5,away_win,False,,,Friendly,4,False,Georgetown,British Guiana,False,True,0,0,0,0
1905-08-15,1905,8,1900,Early Era (1900-1929),Argentina,Uruguay,0,0,0,0,draw,False,,,Copa Lipton,3,False,Buenos Aires,Argentina,False,True,0,0,0,0
1906-02-17,1906,2,1900,Early Era (1900-1929),Northern Ireland,England,0,5,-5,5,away_win,False,,,British Home Championship,3,False,Belfast,Ireland,False,True,0,0,0,0
1906-03-03,1906,3,1900,Early Era (1900-1929),Scotland,Wales,0,2,-2,2,away_win,False,,,British Home Championship,3,False,Edinburgh,Scotland,False,True,0,0,0,0
1906-03-17,1906,3,1900,Early Era (1900-1929),Northern Ireland,Scotland,0,1,-1,1,away_win,False,,,British Home Championship,3,False,Dublin,Ireland,False,True,0,0,0,0
1906-03-19,1906,3,1900,Early Era (1900-1929),Wales,England,0,1,-1,1,away_win,False,,,British Home Championship,3,False,Cardiff,Wales,False,True,0,0,0,0
1906-03-29,1906,3,1900,Early Era (1900-1929),Jersey,Guernsey,1,2,-1,3,away_win,False,,,Muratti Vase,3,False,Jersey,Jersey,False,True,0,0,0,0
1906-04-01,1906,4,1900,Early Era (1900-1929),Hungary,Czechoslovakia,1,1,0,2,draw,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1906-04-02,1906,4,1900,Early Era (1900-1929),Wales,Northern Ireland,4,4,0,8,draw,False,,,British Home Championship,3,False,Wrexham,Wales,False,True,0,0,0,0
1906-04-02,1906,4,1900,Early Era (1900-1929),Guernsey,Alderney,1,0,1,1,home_win,False,,,Muratti Vase,3,False,Guernsey,Guernsey,False,True,0,0,0,0
1906-04-07,1906,4,1900,Early Era (1900-1929),Scotland,England,2,1,1,3,home_win,False,,,British Home Championship,3,False,Glasgow,Scotland,False,True,0,0,0,0
1906-04-22,1906,4,1900,Early Era (1900-1929),France,Belgium,0,5,-5,5,away_win,False,,,Friendly,4,False,Saint-Cloud,France,False,True,0,0,0,0
1906-04-29,1906,4,1900,Early Era (1900-1929),Belgium,Netherlands,5,0,5,5,home_win,False,,,Friendly,4,False,Antwerp,Belgium,False,True,0,0,0,0
1906-05-13,1906,5,1900,Early Era (1900-1929),Netherlands,Belgium,2,3,-1,5,away_win,False,,,Friendly,4,False,Rotterdam,Netherlands,False,True,0,0,0,0
1906-08-15,1906,8,1900,Early Era (1900-1929),Uruguay,Argentina,0,2,-2,2,away_win,False,,,Copa Lipton,3,False,Montevideo,Uruguay,False,True,0,0,0,0
1906-10-07,1906,10,1900,Early Era (1900-1929),Czechoslovakia,Hungary,4,4,0,8,draw,False,,,Friendly,4,False,Prague,Bohemia,False,True,0,0,0,0
1906-10-21,1906,10,1900,Early Era (1900-1929),Argentina,Uruguay,2,1,1,3,home_win,False,,,Copa Newton,3,False,Buenos Aires,Argentina,False,True,0,0,0,0
1906-11-04,1906,11,1900,Early Era (1900-1929),Hungary,Austria,3,1,2,4,home_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1907-02-16,1907,2,1900,Early Era (1900-1929),England,Northern Ireland,1,0,1,1,home_win,False,,,British Home Championship,3,False,Liverpool,England,False,True,0,0,0,0
1907-02-23,1907,2,1900,Early Era (1900-1929),Northern Ireland,Wales,2,3,-1,5,away_win,False,,,British Home Championship,3,False,Belfast,Ireland,False,True,0,0,0,0
1907-03-04,1907,3,1900,Early Era (1900-1929),Wales,Scotland,1,0,1,1,home_win,False,,,British Home Championship,3,False,Wrexham,Wales,False,True,0,0,0,0
1907-03-16,1907,3,1900,Early Era (1900-1929),Scotland,Northern Ireland,3,0,3,3,home_win,False,,,British Home Championship,3,False,Glasgow,Scotland,False,True,0,0,0,0
1907-03-18,1907,3,1900,Early Era (1900-1929),England,Wales,1,1,0,2,draw,False,,,British Home Championship,3,False,London,England,False,True,0,0,0,0
1907-03-21,1907,3,1900,Early Era (1900-1929),Alderney,Jersey,1,2,-1,3,away_win,False,,,Muratti Vase,3,False,Guernsey,Guernsey,True,False,0,0,0,0
1907-04-04,1907,4,1900,Early Era (1900-1929),Jersey,Guernsey,2,3,-1,5,away_win,False,,,Muratti Vase,3,False,Jersey,Jersey,False,True,0,0,0,0
1907-04-06,1907,4,1900,Early Era (1900-1929),England,Scotland,1,1,0,2,draw,False,,,British Home Championship,3,False,Newcastle,England,False,True,0,0,0,0
1907-04-07,1907,4,1900,Early Era (1900-1929),Hungary,Czechoslovakia,5,2,3,7,home_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1907-04-14,1907,4,1900,Early Era (1900-1929),Belgium,Netherlands,1,3,-2,4,away_win,False,,,Friendly,4,False,Antwerp,Belgium,False,True,0,0,0,0
1907-04-21,1907,4,1900,Early Era (1900-1929),Belgium,France,1,2,-1,3,away_win,False,,,Friendly,4,False,Brussels,Belgium,False,True,0,0,0,0
1907-05-05,1907,5,1900,Early Era (1900-1929),Austria,Hungary,3,1,2,4,home_win,False,,,Friendly,4,False,Vienna,Austria,False,True,0,0,0,0
1907-05-09,1907,5,1900,Early Era (1900-1929),Netherlands,Belgium,1,2,-1,3,away_win,False,,,Friendly,4,False,Haarlem,Netherlands,False,True,0,0,0,0
1907-10-06,1907,10,1900,Early Era (1900-1929),Czechoslovakia,Hungary,5,3,2,8,home_win,False,,,Friendly,4,False,Prague,Bohemia,False,True,0,0,0,0
1907-11-03,1907,11,1900,Early Era (1900-1929),Hungary,Austria,4,1,3,5,home_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1908-02-15,1908,2,1900,Early Era (1900-1929),Northern Ireland,England,1,3,-2,4,away_win,False,,,British Home Championship,3,False,Belfast,Ireland,False,True,0,0,0,0
1908-03-07,1908,3,1900,Early Era (1900-1929),Scotland,Wales,2,1,1,3,home_win,False,,,British Home Championship,3,False,Dundee,Scotland,False,True,0,0,0,0
1908-03-08,1908,3,1900,Early Era (1900-1929),Switzerland,France,1,2,-1,3,away_win,False,,,Friendly,4,False,Geneva,Switzerland,False,True,0,0,0,0
1908-03-14,1908,3,1900,Early Era (1900-1929),Northern Ireland,Scotland,0,5,-5,5,away_win,False,,,British Home Championship,3,False,Dublin,Ireland,False,True,0,0,0,0
1908-03-16,1908,3,1900,Early Era (1900-1929),Wales,England,1,7,-6,8,away_win,False,,,British Home Championship,3,False,Wrexham,Wales,False,True,0,0,0,0
1908-03-29,1908,3,1900,Early Era (1900-1929),Belgium,Netherlands,1,4,-3,5,away_win,False,,,Friendly,4,False,Antwerp,Belgium,False,True,0,0,0,0
1908-04-02,1908,4,1900,Early Era (1900-1929),Guernsey,Alderney,3,0,3,3,home_win,False,,,Muratti Vase,3,False,Jersey,Jersey,True,False,0,0,0,0
1908-04-04,1908,4,1900,Early Era (1900-1929),Scotland,England,1,1,0,2,draw,False,,,British Home Championship,3,False,Glasgow,Scotland,False,True,0,0,0,0
1908-04-05,1908,4,1900,Early Era (1900-1929),Hungary,Czechoslovakia,5,2,3,7,home_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1908-04-05,1908,4,1900,Early Era (1900-1929),Switzerland,Germany,5,3,2,8,home_win,False,,,Friendly,4,False,Basel,Switzerland,False,True,0,0,0,0
1908-04-09,1908,4,1900,Early Era (1900-1929),Guernsey,Jersey,0,4,-4,4,away_win,False,,,Muratti Vase,3,False,Guernsey,Guernsey,False,True,0,0,0,0
1908-04-11,1908,4,1900,Early Era (1900-1929),Wales,Northern Ireland,0,1,-1,1,away_win,False,,,British Home Championship,3,False,Aberdare,Wales,False,True,0,0,0,0
1908-04-12,1908,4,1900,Early Era (1900-1929),France,Belgium,1,2,-1,3,away_win,False,,,Friendly,4,False,Colombes,France,False,True,0,0,0,0
1908-04-26,1908,4,1900,Early Era (1900-1929),Netherlands,Belgium,3,1,2,4,home_win,False,,,Friendly,4,False,Rotterdam,Netherlands,False,True,0,0,0,0
1908-05-03,1908,5,1900,Early Era (1900-1929),Austria,Hungary,4,0,4,4,home_win,False,,,Friendly,4,False,Vienna,Austria,False,True,0,0,0,0
1908-05-10,1908,5,1900,Early Era (1900-1929),Netherlands,France,4,1,3,5,home_win,False,,,Friendly,4,False,Rotterdam,Netherlands,False,True,0,0,0,0
1908-06-06,1908,6,1900,Early Era (1900-1929),Austria,England,1,6,-5,7,away_win,False,,,Friendly,4,False,Vienna,Austria,False,True,0,0,0,0
1908-06-07,1908,6,1900,Early Era (1900-1929),Austria,Germany,3,2,1,5,home_win,False,,,Friendly,4,False,Vienna,Austria,False,True,0,0,0,0
1908-06-08,1908,6,1900,Early Era (1900-1929),Austria,England,1,11,-10,12,away_win,False,,,Friendly,4,False,Vienna,Austria,False,True,0,0,0,0
1908-06-10,1908,6,1900,Early Era (1900-1929),Hungary,England,0,7,-7,7,away_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1908-06-13,1908,6,1900,Early Era (1900-1929),Czechoslovakia,England,0,4,-4,4,away_win,False,,,Friendly,4,False,Prague,Bohemia,False,True,0,0,0,0
1908-07-12,1908,7,1900,Early Era (1900-1929),Sweden,Norway,11,3,8,14,home_win,False,,,Friendly,4,False,Gothenburg,Sweden,False,True,0,0,0,0
1908-08-15,1908,8,1900,Early Era (1900-1929),Uruguay,Argentina,2,2,0,4,draw,False,,,Copa Lipton,3,False,Montevideo,Uruguay,False,True,0,0,0,0
1908-09-13,1908,9,1900,Early Era (1900-1929),Argentina,Uruguay,2,1,1,3,home_win,False,,,Copa Newton,3,False,Buenos Aires,Argentina,False,True,0,0,0,0
1908-10-04,1908,10,1900,Early Era (1900-1929),Argentina,Uruguay,0,1,-1,1,away_win,False,,,Copa Premio Honor Argentino,3,False,Buenos Aires,Argentina,False,True,0,0,0,0
1908-10-22,1908,10,1900,Early Era (1900-1929),France,Denmark,1,17,-16,18,away_win,False,,,Olympic Games,3,False,London,England,True,False,0,0,0,0
1908-10-23,1908,10,1900,Early Era (1900-1929),Netherlands,Sweden,2,0,2,2,home_win,False,,,Olympic Games,3,False,London,England,True,False,0,0,0,0
1908-10-25,1908,10,1900,Early Era (1900-1929),Netherlands,Sweden,5,3,2,8,home_win,False,,,Friendly,4,False,The Hague,Netherlands,False,True,0,0,0,0
1908-10-26,1908,10,1900,Early Era (1900-1929),Belgium,Sweden,2,1,1,3,home_win,False,,,Friendly,4,False,Brussels,Belgium,False,True,0,0,0,0
1908-11-01,1908,11,1900,Early Era (1900-1929),Hungary,Austria,5,3,2,8,home_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1909-02-13,1909,2,1900,Early Era (1900-1929),England,Northern Ireland,4,0,4,4,home_win,False,,,British Home Championship,3,False,Bradford,England,False,True,0,0,0,0
1909-03-01,1909,3,1900,Early Era (1900-1929),Wales,Scotland,3,2,1,5,home_win,False,,,British Home Championship,3,False,Wrexham,Wales,False,True,0,0,0,0
1909-03-15,1909,3,1900,Early Era (1900-1929),England,Wales,2,0,2,2,home_win,False,,,British Home Championship,3,False,Nottingham,England,False,True,0,0,0,0
1909-03-15,1909,3,1900,Early Era (1900-1929),Scotland,Northern Ireland,5,0,5,5,home_win,False,,,British Home Championship,3,False,Glasgow,Scotland,False,True,0,0,0,0
1909-03-18,1909,3,1900,Early Era (1900-1929),Guernsey,Jersey,3,0,3,3,home_win,False,,,Muratti Vase,3,False,Guernsey,Guernsey,False,True,0,0,0,0
1909-03-20,1909,3,1900,Early Era (1900-1929),Northern Ireland,Wales,2,3,-1,5,away_win,False,,,British Home Championship,3,False,Belfast,Ireland,False,True,0,0,0,0
1909-03-21,1909,3,1900,Early Era (1900-1929),Belgium,Netherlands,1,4,-3,5,away_win,False,,,Friendly,4,False,Antwerp,Belgium,False,True,0,0,0,0
1909-03-25,1909,3,1900,Early Era (1900-1929),Guernsey,Alderney,2,0,2,2,home_win,False,,,Muratti Vase,3,False,Jersey,Jersey,True,False,0,0,0,0
1909-04-03,1909,4,1900,Early Era (1900-1929),England,Scotland,2,0,2,2,home_win,False,,,British Home Championship,3,False,London,England,False,True,0,0,0,0
1909-04-04,1909,4,1900,Early Era (1900-1929),Germany,Switzerland,1,0,1,1,home_win,False,,,Friendly,4,False,Karlsruhe,Germany,False,True,0,0,0,0
1909-04-04,1909,4,1900,Early Era (1900-1929),Hungary,Germany,3,3,0,6,draw,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1909-04-25,1909,4,1900,Early Era (1900-1929),Netherlands,Belgium,4,1,3,5,home_win,False,,,Friendly,4,False,Rotterdam,Netherlands,False,True,0,0,0,0
1909-05-02,1909,5,1900,Early Era (1900-1929),Austria,Hungary,3,4,-1,7,away_win,False,,,Friendly,4,False,Vienna,Austria,False,True,0,0,0,0
1909-05-09,1909,5,1900,Early Era (1900-1929),Belgium,France,5,2,3,7,home_win,False,,,Friendly,4,False,Brussels,Belgium,False,True,0,0,0,0
1909-05-29,1909,5,1900,Early Era (1900-1929),Hungary,England,2,4,-2,6,away_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1909-05-30,1909,5,1900,Early Era (1900-1929),Hungary,Austria,1,1,0,2,draw,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1909-05-31,1909,5,1900,Early Era (1900-1929),Hungary,England,2,8,-6,10,away_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1909-06-01,1909,6,1900,Early Era (1900-1929),Austria,England,1,8,-7,9,away_win,False,,,Friendly,4,False,Vienna,Austria,False,True,0,0,0,0
1909-08-15,1909,8,1900,Early Era (1900-1929),Argentina,Uruguay,2,1,1,3,home_win,False,,,Copa Lipton,3,False,Buenos Aires,Argentina,False,True,0,0,0,0
1909-09-19,1909,9,1900,Early Era (1900-1929),Uruguay,Argentina,2,2,0,4,draw,False,,,Copa Newton,3,False,Montevideo,Uruguay,False,True,0,0,0,0
1909-10-10,1909,10,1900,Early Era (1900-1929),Argentina,Uruguay,3,1,2,4,home_win,False,,,Copa Premio Honor Argentino,3,False,Buenos Aires,Argentina,False,True,0,0,0,0
1909-11-07,1909,11,1900,Early Era (1900-1929),Hungary,Austria,2,2,0,4,draw,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1910-02-12,1910,2,1910,Early Era (1900-1929),Northern Ireland,England,1,1,0,2,draw,False,,,British Home Championship,3,False,Belfast,Ireland,False,True,0,0,0,0
1910-03-05,1910,3,1910,Early Era (1900-1929),Scotland,Wales,1,0,1,1,home_win,False,,,British Home Championship,3,False,Kilmarnock,Scotland,False,True,0,0,0,0
1910-03-13,1910,3,1910,Early Era (1900-1929),Belgium,Netherlands,3,2,1,5,home_win,False,,,Friendly,4,False,Antwerp,Belgium,False,True,0,0,0,0
1910-03-14,1910,3,1910,Early Era (1900-1929),Wales,England,0,1,-1,1,away_win,False,,,British Home Championship,3,False,Cardiff,Wales,False,True,0,0,0,0
1910-03-19,1910,3,1910,Early Era (1900-1929),Northern Ireland,Scotland,1,0,1,1,home_win,False,,,British Home Championship,3,False,Belfast,Ireland,False,True,0,0,0,0
1910-04-02,1910,4,1910,Early Era (1900-1929),Scotland,England,2,0,2,2,home_win,False,,,British Home Championship,3,False,Glasgow,Scotland,False,True,0,0,0,0
1910-04-03,1910,4,1910,Early Era (1900-1929),France,Belgium,0,4,-4,4,away_win,False,,,Friendly,4,False,Gentilly,France,False,True,0,0,0,0
1910-04-03,1910,4,1910,Early Era (1900-1929),Switzerland,Germany,2,3,-1,5,away_win,False,,,Friendly,4,False,Basel,Switzerland,False,True,0,0,0,0
1910-04-07,1910,4,1910,Early Era (1900-1929),Jersey,Alderney,7,1,6,8,home_win,False,,,Muratti Vase,3,False,Jersey,Jersey,False,True,0,0,0,0
1910-04-10,1910,4,1910,Early Era (1900-1929),Netherlands,Belgium,7,0,7,7,home_win,False,,,Friendly,4,False,Haarlem,Netherlands,False,True,0,0,0,0
1910-04-11,1910,4,1910,Early Era (1900-1929),Wales,Northern Ireland,4,1,3,5,home_win,False,,,British Home Championship,3,False,Wrexham,Wales,False,True,0,0,0,0
1910-04-21,1910,4,1910,Early Era (1900-1929),Guernsey,Jersey,2,3,-1,5,away_win,False,,,Muratti Vase,3,False,Guernsey,Guernsey,False,True,0,0,0,0
1910-04-24,1910,4,1910,Early Era (1900-1929),Netherlands,Germany,4,2,2,6,home_win,False,,,Friendly,4,False,Arnhem,Netherlands,False,True,0,0,0,0
1910-05-01,1910,5,1910,Early Era (1900-1929),Austria,Hungary,2,1,1,3,home_win,False,,,Friendly,4,False,Vienna,Austria,False,True,0,0,0,0
1910-05-15,1910,5,1910,Early Era (1900-1929),Italy,France,6,2,4,8,home_win,False,,,Friendly,4,False,Milan,Italy,False,True,0,0,0,0
1910-05-16,1910,5,1910,Early Era (1900-1929),Germany,Belgium,0,3,-3,3,away_win,False,,,Friendly,4,False,Duisburg,Germany,False,True,0,0,0,0
1910-05-26,1910,5,1910,Early Era (1900-1929),Hungary,Italy,6,1,5,7,home_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1910-05-27,1910,5,1910,Early Era (1900-1929),Argentina,Chile,3,1,2,4,home_win,False,,,Friendly,4,False,Buenos Aires,Argentina,False,True,0,0,0,0
1910-05-29,1910,5,1910,Early Era (1900-1929),Chile,Uruguay,0,3,-3,3,away_win,False,,,Friendly,4,False,Buenos Aires,Argentina,True,False,0,0,0,0
1910-06-05,1910,6,1910,Early Era (1900-1929),Argentina,Chile,5,1,4,6,home_win,False,,,Friendly,4,False,Buenos Aires,Argentina,False,True,0,0,0,0
1910-06-12,1910,6,1910,Early Era (1900-1929),Argentina,Uruguay,4,1,3,5,home_win,False,,,Friendly,4,False,Buenos Aires,Argentina,False,True,0,0,0,0
1910-08-15,1910,8,1910,Early Era (1900-1929),Uruguay,Argentina,3,1,2,4,home_win,False,,,Copa Lipton,3,False,Montevideo,Uruguay,False,True,0,0,0,0
1910-09-11,1910,9,1910,Early Era (1900-1929),Chile,Argentina,0,3,-3,3,away_win,False,,,Friendly,4,False,Viña del Mar,Chile,False,True,0,0,0,0
1910-09-11,1910,9,1910,Early Era (1900-1929),Norway,Sweden,0,4,-4,4,away_win,False,,,Friendly,4,False,Kristiania,Norway,False,True,0,0,0,0
1910-10-16,1910,10,1910,Early Era (1900-1929),Germany,Netherlands,1,2,-1,3,away_win,False,,,Friendly,4,False,Kleve,Germany,False,True,0,0,0,0
1910-10-16,1910,10,1910,Early Era (1900-1929),Russia,Czechoslovakia,5,4,1,9,home_win,False,,,Friendly,4,False,Saint Petersburg,Russia,False,True,0,0,0,0
1910-10-23,1910,10,1910,Early Era (1900-1929),Russia,Czechoslovakia,1,0,1,1,home_win,False,,,Friendly,4,False,Moscow,Russia,False,True,0,0,0,0
1910-11-06,1910,11,1910,Early Era (1900-1929),Hungary,Austria,3,0,3,3,home_win,False,,,Friendly,4,False,Budapest,Hungary,False,True,0,0,0,0
1910-11-13,1910,11,1910,Early Era (1900-1929),Argentina,Uruguay,1,1,0,2,draw,False,,,Copa Premio Honor Argentino,3,False,Buenos Aires,Argentina,False,True,0,0,0,0
1910-11-27,1910,11,1910,Early Era (1900-1929),Argentina,Uruguay,2,6,-4,8,away_win,False,,,Copa Premio Honor Argentino,3,False,Buenos Aires,Argentina,False,True,0,0,0,0
